"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-08,prod-eatanytime-bpp.shopalyst.com,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,50,3
2024-04-12,2024-04-02,biz.ondc.zyapaar.com,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2024-04-12,2024-04-07,ondc.sellerapp.in,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,5,0
2024-04-12,2024-04-02,webapi.magicpin.in/oms_partner/ondc,0,0,0,0,0,0,0,1076,0,0,0,0,1016,1016,42,0,0,0,0,42,18807,697
2024-04-12,2024-04-01,apigateway.bizom.in/ondc,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0
2024-04-12,2024-04-09,integrations.channelier.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,4
2024-04-12,2024-04-09,prd.mystore.in,0,0,0,0,0,0,0,149,0,0,0,0,22,24,2,0,0,0,0,2,545,9
2024-04-12,2024-04-10,ondc.gofrugal.com,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,121,0
2024-04-12,2024-04-01,api.esamudaay.com/ondc/sdk/bpp/retail/uespl,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,33,0
2024-04-12,2024-04-04,agrimart.api.agrevolution.in,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,0,0,0,10,10,6
2024-04-12,2024-04-01,prod-boat-bpp.shopalyst.com,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2024-04-12,2024-04-08,prd.mystore.in,0,0,0,0,0,0,0,30,0,0,0,0,32,32,1,0,0,0,0,1,262,9
2024-04-12,2024-04-02,api.esamudaay.com/ondc/sdk/bpp/retail/uespl,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,2
2024-04-12,2024-04-08,ondc.sellerapp.in,0,0,0,0,0,0,0,11,0,0,0,0,17,17,0,0,0,0,0,0,17,11
